total_value,neighborhood,area,year,deposit,rent,elavator,parking,warehouse
800000000.0, سعادت‌آباد ,150,1399,800000000.0,0.0,1,1,1
500000000.0, زعفرانیه ,55,1399,500000000.0,0.0,1,1,1
0.0, تهرانپارس شرقی ,110,1392,0.0,0.0,1,1,1
180000000.0, شهریار ,90,1399,180000000.0,0.0,1,1,1
4166666666.6666665, نیاوران ,360,1396,3500000000.0,20000000.0,1,1,1
1000000000.0, دروس ,155,1387,500000000.0,15000000.0,1,1,1
476666666.6666666, باغ فیض ,120,1396,300000000.0,5300000.0,1,1,1
966666666.6666667, سعادت‌آباد ,145,1396,500000000.0,14000000.0,1,1,1
600000000.0, فاطمی ,90,1399,600000000.0,0.0,1,1,1
250000000.0, جنت‌آباد جنوبی ,65,1386,250000000.0,0.0,1,0,1
870000000.0, پاسداران ,145,1380,870000000.0,0.0,0,1,1
400000000.0, کوی فردوس ,80,1383,350000000.0,1500000.0,0,1,1
800000000.0, زعفرانیه ,115,1398,200000000.0,18000000.0,1,1,1
630000000.0, مرزداران ,90,1396,630000000.0,0.0,1,1,1
75000000.0, اندیشه ,66,1391,75000000.0,0.0,1,1,1
716666666.6666666, نیاوران ,100,1397,600000000.0,3500000.0,1,1,1
693333333.3333334, شهرک غرب ,100,1397,600000000.0,2800000.0,1,1,1
575000000.0, تجریش ,90,1399,175000000.0,12000000.0,1,1,1
1066666666.6666666, الهیه ,190,1389,400000000.0,20000000.0,1,1,1
1400000000.0, فرمانیه ,135,1384,1400000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,180,1399,0.0,0.0,1,1,1
750000000.0, نیاوران ,100,1390,750000000.0,0.0,1,1,1
0.0, سوهانک ,130,1384,0.0,0.0,1,1,1
1733333333.3333333, فرمانیه ,210,1394,500000000.0,37000000.0,1,1,1
383333333.3333334, کوی فردوس ,85,1399,200000000.0,5500000.0,1,1,1
300000000.0, مرزداران ,73,1392,150000000.0,4500000.0,1,1,1
266666666.66666666, نارمک ,65,1390,100000000.0,5000000.0,1,1,1
300000000.0, کوی فردوس ,61,1390,150000000.0,4500000.0,1,1,1
400000000.0, قنات‌کوثر ,90,1390,400000000.0,0.0,0,1,1
416666666.6666666, سعادت‌آباد ,120,1380,150000000.0,8000000.0,0,1,1
850000000.0, قیطریه ,130,1397,850000000.0,0.0,1,1,1
133333333.33333333, آهنگ ,70,1388,50000000.0,2500000.0,0,1,1
720000000.0, قیطریه ,120,1390,720000000.0,0.0,1,1,1
933333333.3333333, کامرانیه ,100,1390,600000000.0,10000000.0,1,1,1
650000000.0, شهرک غرب ,95,1388,650000000.0,0.0,1,0,1
600000000.0, هروی ,120,1386,100000000.0,15000000.0,1,1,1
800000000.0, ظفر ,130,1393,300000000.0,15000000.0,1,1,1
0.0, شهرک غرب ,210,1380,0.0,0.0,0,1,1
95000000.0, شهر ری - هاشم‌آباد ,62,1397,85000000.0,300000.0,1,0,1
866666666.6666666, تجریش ,117,1390,700000000.0,5000000.0,1,1,1
1200000000.0, پاسداران ,150,1390,1200000000.0,0.0,1,1,1
91666666.66666666, سلیمانی ,48,1388,25000000.0,2000000.0,0,0,1
226666666.66666666, آبشار ,73,1393,160000000.0,2000000.0,1,1,1
333333333.3333333, سعادت‌آباد ,110,1395,0.0,10000000.0,1,1,1
366666666.6666666, شاهین ,90,1390,200000000.0,5000000.0,1,1,1
1100000000.0, نیاوران ,150,1395,1100000000.0,0.0,1,1,1
616666666.6666667, ظفر ,145,1391,300000000.0,9500000.0,1,1,1
0.0, اقدسیه ,260,1397,0.0,0.0,1,1,1
1766666666.6666667, محمودیه ,113,1398,600000000.0,35000000.0,1,1,1
416666666.6666666, عباس‌آباد ,138,1386,250000000.0,5000000.0,0,1,1
1000000000.0, ولنجک ,160,1388,1000000000.0,0.0,1,1,1
950000000.0, ولنجک ,100,1397,950000000.0,0.0,1,1,1
733333333.3333333, قیطریه ,130,1387,300000000.0,13000000.0,1,1,1
416666666.6666666, پیروزی ,95,1398,250000000.0,5000000.0,1,1,1
550000000.0, مرزداران ,90,1390,550000000.0,0.0,1,1,1
866666666.6666667, سعادت‌آباد ,150,1385,400000000.0,14000000.0,1,1,1
583333333.3333334, پونک ,115,1396,350000000.0,7000000.0,1,1,1
0.0, قیطریه ,179,1399,0.0,0.0,1,1,1
186666666.6666667, رودهن ,95,1397,90000000.0,2900000.0,1,1,1
2000000000.0, فرمانیه ,150,1397,1500000000.0,15000000.0,1,1,1
316666666.6666666, جلفا ,70,1388,100000000.0,6500000.0,1,1,1
550000000.0, یوسف‌آباد ,90,1396,550000000.0,0.0,1,1,1
300000000.0, شهرک غرب ,70,1393,100000000.0,6000000.0,1,1,1
620000000.0, سعادت‌آباد ,95,1387,620000000.0,0.0,1,1,1
603333333.3333334, شهران شمالی ,95,1399,600000000.0,100000.0,1,1,1
160000000.0, زنجان ,54,1395,60000000.0,3000000.0,1,1,1
0.0, گیشا (کوی نصر) ,83,1395,0.0,0.0,1,1,1
1500000000.0, فرمانیه ,150,1396,500000000.0,30000000.0,1,1,1
600000000.0, شهران شمالی ,100,1396,600000000.0,0.0,1,1,1
816666666.6666667, اباذر ,135,1397,500000000.0,9500000.0,1,1,1
1033333333.3333334, سعادت‌آباد ,120,1399,300000000.0,22000000.0,1,1,1
500000000.0, جردن ,120,1380,100000000.0,12000000.0,1,1,1
533333333.3333333, ولنجک ,85,1386,200000000.0,10000000.0,1,1,1
150000000.0, شهر ری - هاشم‌آباد ,112,1399,150000000.0,0.0,1,1,1
203333333.3333333, پیروزی ,55,1386,120000000.0,2500000.0,0,1,1
650000000.0, سعادت‌آباد ,100,1388,650000000.0,0.0,1,1,1
280000000.0, تهران‌سر ,70,1390,280000000.0,0.0,1,1,1
550000000.0, یوسف‌آباد ,100,1398,300000000.0,7500000.0,1,1,1
1433333333.3333333, الهیه ,130,1397,100000000.0,40000000.0,1,1,1
383333333.3333334, نارمک ,103,1389,150000000.0,7000000.0,1,1,1
250000000.0, حشمتیه ,70,1386,150000000.0,3000000.0,0,1,1
320000000.0, باغ فیض ,65,1387,320000000.0,0.0,1,1,1
443333333.3333333, دریاچه شهدای خلیج فارس ,110,1397,440000000.0,100000.0,1,1,1
416666666.6666666, کوهک ,140,1390,150000000.0,8000000.0,0,1,1
433333333.3333334, کوهک ,104,1397,230000000.0,6100000.0,1,1,1
4000000000.0, دروس ,350,1398,4000000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,80,1385,0.0,0.0,1,1,1
1500000000.0, الهیه ,180,1396,1500000000.0,0.0,1,1,1
1200000000.0, نیاوران ,200,1387,1200000000.0,0.0,1,1,1
180000000.0, سلامت ,56,1388,180000000.0,0.0,0,1,1
440000000.0, نارمک ,100,1384,440000000.0,0.0,0,1,1
1433333333.3333335, سعادت‌آباد ,225,1395,500000000.0,28000000.0,1,1,1
118333333.33333334, اسکندری ,50,1385,70000000.0,1450000.0,0,0,1
316666666.6666666, پونک ,80,1395,100000000.0,6500000.0,1,1,1
683333333.3333334, شمس‌آباد ,123,1396,500000000.0,5500000.0,1,1,1
966666666.6666666, شهرک غرب ,135,1386,300000000.0,20000000.0,1,1,1
190000000.0, ارم ,65,1385,40000000.0,4500000.0,1,1,1
540000000.0, طرشت ,105,1395,500000000.0,1200000.0,1,1,1
0.0, سعادت‌آباد ,200,1390,0.0,0.0,1,1,1
370000000.0, کوی فردوس ,75,1386,370000000.0,0.0,1,1,1
98333333.33333333, قیام‌دشت ,130,1381,25000000.0,2200000.0,0,1,1
1500000000.0, الهیه ,130,1396,1500000000.0,0.0,1,1,1
266666666.66666666, کوی فردوس ,77,1385,200000000.0,2000000.0,0,1,1
1600000000.0, نیاوران ,160,1399,1600000000.0,0.0,1,1,1
100000000.0, اندیشه ,80,1389,50000000.0,1500000.0,0,0,1
490000000.0, بهار ,90,1399,490000000.0,0.0,1,1,1
966666666.6666666, ولنجک ,135,1385,300000000.0,20000000.0,1,1,1
0.0, تهرانپارس غربی ,107,1399,0.0,0.0,1,1,1
190000000.0, باغ فیض ,60,1385,40000000.0,4500000.0,1,1,1
390000000.0, شهرک راه‌آهن ,115,1395,390000000.0,0.0,1,1,1
0.0, صادقیه ,240,1397,0.0,0.0,1,1,1
1800000000.0, سعادت‌آباد ,190,1394,1800000000.0,0.0,1,1,1
333333333.3333333, یوسف‌آباد ,83,1377,200000000.0,4000000.0,0,0,1
1150000000.0, زعفرانیه ,190,1389,350000000.0,24000000.0,1,1,1
273333333.3333334, ونک ,65,1363,40000000.0,7000000.0,0,1,1
1066666666.6666667, دربند ,140,1385,600000000.0,14000000.0,1,1,1
550000000.0, یوسف‌آباد ,95,1376,500000000.0,1500000.0,0,1,1
966666666.6666667, لواسان ,200,1393,500000000.0,14000000.0,1,1,1
466666666.6666666, شهر زیبا ,105,1394,300000000.0,5000000.0,1,1,1
170000000.0, ابوذر (منطقه ۱۵) ,55,1379,170000000.0,0.0,1,1,1
126666666.66666667, تهران‌سر ,42,1384,50000000.0,2300000.0,0,0,1
666666666.6666666, نیاوران ,95,1386,400000000.0,8000000.0,1,1,1
300000000.0, پونک ,78,1393,200000000.0,3000000.0,1,1,1
550000000.0, سعادت‌آباد ,90,1384,550000000.0,0.0,1,1,1
650000000.0, اختیاریه ,80,1399,650000000.0,0.0,1,1,1
800000000.0, سعادت‌آباد ,140,1385,400000000.0,12000000.0,1,1,1
800000000.0, جنت‌آباد جنوبی ,121,1399,800000000.0,0.0,1,1,1
3666666666.666667, فرمانیه ,340,1399,2000000000.0,50000000.0,1,1,1
150000000.0, جوادیه ,65,1389,80000000.0,2100000.0,0,1,1
0.0, دروس ,160,1390,0.0,0.0,1,1,1
450000000.0, شاهین ,90,1386,200000000.0,7500000.0,1,1,1
94666666.66666666, شهید اسدی ,55,1390,28000000.0,2000000.0,0,0,1
400000000.0, پاسداران ,135,1371,200000000.0,6000000.0,0,0,1
1550000000.0, میرداماد ,150,1398,1550000000.0,0.0,1,1,1
453333333.3333333, تهرانپارس غربی ,85,1395,160000000.0,8800000.0,1,1,1
2400000000.0, سعادت‌آباد ,170,1398,2400000000.0,0.0,1,1,1
0.0, سهروردی ,80,1386,0.0,0.0,1,1,1
2566666666.666667, الهیه ,270,1395,500000000.0,62000000.0,1,1,1
550000000.0, سعادت‌آباد ,95,1386,250000000.0,9000000.0,1,1,1
2000000000.0, اختیاریه ,200,1399,2000000000.0,0.0,1,1,1
1900000000.0, اباذر ,245,1399,1900000000.0,0.0,1,1,1
0.0, دروس ,135,1395,0.0,0.0,1,1,1
150000000.0, پیروزی ,70,1390,120000000.0,900000.0,0,0,1
566666666.6666666, پونک ,120,1395,300000000.0,8000000.0,1,1,1
966666666.6666666, نیاوران ,170,1399,700000000.0,8000000.0,1,1,1
2700000000.0, سعادت‌آباد ,240,1397,2700000000.0,0.0,1,1,1
1166666666.6666665, شهرک غرب ,125,1398,600000000.0,17000000.0,1,1,1
1316666666.6666667, فرمانیه ,130,1397,150000000.0,35000000.0,1,1,1
316666666.6666666, کوی فردوس ,110,1381,100000000.0,6500000.0,0,1,1
250000000.0, اندیشه ,55,1398,150000000.0,3000000.0,1,1,1
670000000.0, ستارخان ,125,1399,670000000.0,0.0,1,1,1
1733333333.3333333, اقدسیه ,211,1395,400000000.0,40000000.0,1,1,1
1500000000.0, سعادت‌آباد ,132,1396,1000000000.0,15000000.0,1,1,1
833333333.3333333, سعادت‌آباد ,150,1385,500000000.0,10000000.0,1,1,1
600000000.0, پونک ,98,1397,600000000.0,0.0,0,1,1
106666666.66666667, پردیس ,87,1399,30000000.0,2300000.0,1,1,1
650000000.0, دریاچه شهدای خلیج فارس ,160,1398,650000000.0,0.0,1,1,1
800000000.0, گیشا (کوی نصر) ,160,1390,800000000.0,0.0,1,1,1
0.0, ونک ,120,1398,0.0,0.0,1,1,1
733333333.3333333, جردن ,120,1371,200000000.0,16000000.0,1,1,1
850000000.0, پونک ,135,1399,850000000.0,0.0,1,1,1
450000000.0, کاشانک ,170,1375,200000000.0,7500000.0,0,0,1
360000000.0, کوی فردوس ,64,1398,360000000.0,0.0,1,1,1
966666666.6666666, هروی ,130,1398,200000000.0,23000000.0,1,1,1
2100000000.0, کامرانیه ,210,1388,2100000000.0,0.0,1,1,1
0.0, هروی ,125,1389,0.0,0.0,1,1,1
783333333.3333333, سعادت‌آباد ,170,1384,300000000.0,14500000.0,1,1,1
350000000.0, کوی فردوس ,65,1396,350000000.0,0.0,1,1,1
310000000.0, تهران‌سر ,95,1396,310000000.0,0.0,1,1,1
0.0, سعادت‌آباد ,135,1394,0.0,0.0,1,1,1
900000000.0, پاسداران ,165,1393,400000000.0,15000000.0,1,1,1
650000000.0, شمس‌آباد ,120,1397,650000000.0,0.0,1,1,1
0.0, زعفرانیه ,175,1388,0.0,0.0,1,1,1
900000000.0, سهروردی ,125,1399,900000000.0,0.0,1,1,1
816666666.6666667, سعادت‌آباد ,135,1389,400000000.0,12500000.0,1,1,1
3500000000.0, الهیه ,220,1397,3500000000.0,0.0,1,1,1
523333333.3333333, دروس ,82,1390,190000000.0,10000000.0,1,1,1
366666666.6666666, جنت‌آباد مرکزی ,90,1391,200000000.0,5000000.0,1,1,1
246666666.6666667, تهران‌سر ,72,1388,140000000.0,3200000.0,1,1,1
0.0, دروس ,160,1398,0.0,0.0,1,1,1
380000000.0, پونک ,75,1392,380000000.0,0.0,1,1,1
250000000.0, صادقیه ,70,1384,100000000.0,4500000.0,1,1,1
0.0, فرمانیه ,220,1398,0.0,0.0,1,1,1
350000000.0, صادقیه ,70,1396,150000000.0,6000000.0,1,1,1
0.0, ونک ,255,1397,0.0,0.0,1,1,1
533333333.3333333, تهرانپارس شرقی ,140,1387,200000000.0,10000000.0,1,1,1
0.0, شهرک غرب ,115,1397,0.0,0.0,1,1,1
700000000.0, دارآباد ,110,1395,300000000.0,12000000.0,1,1,1
376666666.6666666, باغ فیض ,90,1395,240000000.0,4100000.0,1,1,1
500000000.0, پیروزی ,100,1399,500000000.0,0.0,1,1,1
833333333.3333333, نیاوران ,100,1399,500000000.0,10000000.0,1,1,1
320000000.0, شهر زیبا ,100,1383,320000000.0,0.0,0,1,1
1500000000.0, زعفرانیه ,150,1395,1500000000.0,0.0,1,1,1
880000000.0, سعادت‌آباد ,97,1387,880000000.0,0.0,1,1,1
350000000.0, کرمان ,70,1392,350000000.0,0.0,1,1,1
316666666.6666666, شهرک پرواز ,110,1378,100000000.0,6500000.0,0,1,1
0.0, نیاوران ,350,1399,0.0,0.0,1,1,1
475000000.0, سعادت‌آباد ,90,1390,475000000.0,0.0,1,1,1
280000000.0, جمال‌زاده ,65,1398,280000000.0,0.0,1,0,1
200000000.0, تهرانپارس شرقی ,47,1384,200000000.0,0.0,1,1,1
0.0, فرمانیه ,404,1398,0.0,0.0,1,1,1
0.0, سعادت‌آباد ,160,1386,0.0,0.0,1,1,1
490000000.0, سعادت‌آباد ,66,1388,490000000.0,0.0,1,1,1
450000000.0, جنت‌آباد شمالی ,87,1389,300000000.0,4500000.0,1,1,1
650000000.0, سازمان برنامه ,130,1399,650000000.0,0.0,1,1,1
300000000.0, منیریه ,80,1389,100000000.0,6000000.0,0,1,1
400000000.0, اوقاف ,125,1385,400000000.0,0.0,0,1,1
3700000000.0, الهیه ,320,1393,3700000000.0,0.0,1,1,1
0.0, چیتگر ,105,1397,0.0,0.0,1,1,1
2000000000.0, نیاوران ,250,1380,2000000000.0,0.0,0,1,1
0.0, کوهک ,124,1396,0.0,0.0,1,1,1
118333333.33333333, تولید دارو ,66,1384,85000000.0,1000000.0,0,0,1
0.0, اقدسیه ,250,1397,0.0,0.0,1,1,1
0.0, قیطریه ,210,1399,0.0,0.0,1,1,1
0.0, نارمک ,130,1399,0.0,0.0,1,1,1
880000000.0, نیاوران ,122,1395,880000000.0,0.0,1,1,1
220000000.0, کوی فردوس ,60,1385,70000000.0,4500000.0,1,1,1
2000000000.0, الهیه ,180,1397,2000000000.0,0.0,1,1,1
350000000.0, کوی فردوس ,60,1397,350000000.0,0.0,1,1,1
1666666666.6666667, نیاوران ,330,1399,0.0,50000000.0,1,1,1
250000000.0, تهران‌سر ,70,1396,250000000.0,0.0,1,1,1
0.0, آجودانیه ,160,1397,0.0,0.0,1,1,1
2000000000.0, الهیه ,165,1399,2000000000.0,0.0,1,1,1
400000000.0, شهر زیبا ,105,1391,200000000.0,6000000.0,1,1,1
583333333.3333333, سیدخندان ,120,1399,250000000.0,10000000.0,1,1,1
183333333.33333334, خواجه نظام الملک ,50,1382,180000000.0,100000.0,1,1,1
0.0, سهروردی ,140,1399,0.0,0.0,1,1,1
850000000.0, پاسداران ,130,1389,850000000.0,0.0,1,1,1
2500000000.0, سعادت‌آباد ,150,1399,2500000000.0,0.0,1,1,1
666666666.6666666, شمس‌آباد ,130,1397,550000000.0,3500000.0,1,1,1
466666666.6666667, سعادت‌آباد ,130,1395,450000000.0,500000.0,1,1,1
0.0, امیرآباد ,220,1399,0.0,0.0,1,1,1
416666666.6666666, هروی ,150,1380,150000000.0,8000000.0,0,1,1
300000000.0, پلیس ,90,1371,300000000.0,0.0,0,1,1
0.0, دروس ,300,1394,0.0,0.0,1,1,1
3500000000.0, نیاوران ,330,1399,3500000000.0,0.0,1,1,1
560000000.0, شهران شمالی ,95,1399,560000000.0,0.0,1,1,1
340000000.0, اوقاف ,80,1394,340000000.0,0.0,1,1,1
550000000.0, سعادت‌آباد ,70,1384,550000000.0,0.0,1,1,1
383333333.3333333, سعادت‌آباد ,76,1385,100000000.0,8500000.0,1,1,1
1000000000.0, قیطریه ,140,1390,1000000000.0,0.0,1,1,1
850000000.0, چیتگر ,140,1399,850000000.0,0.0,1,1,1
123333333.33333333, پردیس ,87,1399,50000000.0,2200000.0,1,1,1
4500000000.0, زعفرانیه ,250,1399,4500000000.0,0.0,1,1,1
500000000.0, زرگنده ,75,1397,250000000.0,7500000.0,1,1,1
733333333.3333333, قیطریه ,120,1391,400000000.0,10000000.0,1,1,1
280000000.0, تهرانپارس غربی ,77,1390,280000000.0,0.0,1,1,1
495000000.0, ستارخان ,112,1394,495000000.0,0.0,1,1,1
240000000.0, سهروردی ,70,1384,40000000.0,6000000.0,1,1,1
0.0, نیاوران ,150,1385,0.0,0.0,0,1,1
0.0, اقدسیه ,190,1397,0.0,0.0,1,1,1
500000000.0, کوی فردوس ,125,1397,500000000.0,0.0,1,1,1
600000000.0, شهران جنوبی ,107,1390,600000000.0,0.0,1,1,1
700000000.0, نیاوران ,70,1399,300000000.0,12000000.0,1,1,1
1100000000.0, ولنجک ,130,1385,1100000000.0,0.0,1,1,1
1100000000.0, ونک ,150,1387,1100000000.0,0.0,1,1,1
0.0, سهروردی ,145,1399,0.0,0.0,1,1,1
1033333333.3333334, سعادت‌آباد ,165,1397,300000000.0,22000000.0,1,1,1
900000000.0, سهروردی ,150,1399,400000000.0,15000000.0,1,1,1
1500000000.0, سعادت‌آباد ,180,1397,500000000.0,30000000.0,1,1,1
300000000.0, پونک ,85,1384,200000000.0,3000000.0,0,1,1
2700000000.0, فرمانیه ,250,1396,2700000000.0,0.0,1,1,1
1400000000.0, پاسداران ,225,1392,1400000000.0,0.0,1,1,1
250000000.0, پیروزی ,70,1386,250000000.0,0.0,1,1,1
1400000000.0, تجریش ,105,1398,1400000000.0,0.0,1,1,1
600000000.0, کوی فردوس ,98,1398,600000000.0,0.0,1,1,1
250000000.0, پونک ,70,1384,250000000.0,0.0,1,1,1
750000000.0, فرمانیه ,105,1394,750000000.0,0.0,1,1,1
226666666.66666666, بهار ,110,1375,70000000.0,4700000.0,0,0,1
350000000.0, جنت‌آباد شمالی ,77,1394,150000000.0,6000000.0,1,1,1
500000000.0, پونک ,100,1396,300000000.0,6000000.0,1,1,1
238333333.33333334, دریاچه شهدای خلیج فارس ,80,1390,55000000.0,5500000.0,1,1,1
2100000000.0, قیطریه ,212,1399,1300000000.0,24000000.0,1,1,1
966666666.6666666, پاسداران ,165,1382,300000000.0,20000000.0,1,1,1
366666666.6666666, جردن ,70,1388,100000000.0,8000000.0,1,1,1
276666666.6666666, اوقاف ,90,1399,110000000.0,5000000.0,1,1,1
130000000.0, گمرک ,70,1371,130000000.0,0.0,0,0,1
78000000.0, شهر قدس ,68,1396,78000000.0,0.0,0,0,1
950000000.0, سعادت‌آباد ,167,1386,950000000.0,0.0,1,1,1
280000000.0, پرند ,152,1399,280000000.0,0.0,1,1,1
110000000.0, اندیشه ,75,1388,110000000.0,0.0,1,1,1
600000000.0, سازمان برنامه ,120,1396,600000000.0,0.0,1,1,1
1033333333.3333334, جردن ,150,1385,300000000.0,22000000.0,1,1,1
0.0, ونک ,150,1391,0.0,0.0,1,1,1
1620000000.0, نیاوران ,250,1392,1620000000.0,0.0,1,1,1
1033333333.3333334, جردن ,150,1385,300000000.0,22000000.0,1,1,1
500000000.0, فاطمی ,90,1399,500000000.0,0.0,1,1,1
700000000.0, نارمک ,135,1398,700000000.0,0.0,1,1,1
533333333.3333334, شمس‌آباد ,110,1394,300000000.0,7000000.0,1,1,1
816666666.6666667, قیطریه ,145,1395,450000000.0,11000000.0,1,1,1
2333333333.333333, فرمانیه ,230,1399,500000000.0,55000000.0,1,1,1
0.0, قیطریه ,220,1399,0.0,0.0,1,1,1
350000000.0, جنت‌آباد جنوبی ,90,1390,150000000.0,6000000.0,0,1,1
270000000.0, شهر زیبا ,85,1387,70000000.0,6000000.0,1,1,1
1050000000.0, ولنجک ,145,1389,500000000.0,16500000.0,1,1,1
450000000.0, ازگل ,86,1390,450000000.0,0.0,1,1,1
383333333.3333334, حشمتیه ,95,1398,150000000.0,7000000.0,1,1,1
316666666.6666667, دانشگاه علم و صنعت ,92,1397,200000000.0,3500000.0,1,0,1
833333333.3333333, کوی فردوس ,170,1399,300000000.0,16000000.0,1,1,1
400000000.0, سعادت‌آباد ,75,1385,200000000.0,6000000.0,1,1,1
450000000.0, صادقیه ,100,1384,450000000.0,0.0,0,1,1
1000000000.0, پونک ,140,1399,600000000.0,12000000.0,1,1,1
1300000000.0, نیاوران ,200,1391,500000000.0,24000000.0,1,1,1
300000000.0, ورامین ,115,1399,300000000.0,0.0,1,1,1
400000000.0, هروی ,80,1394,100000000.0,9000000.0,1,1,1
283333333.3333334, شهران جنوبی ,70,1385,100000000.0,5500000.0,1,1,1
190000000.0, مجیدیه ,45,1399,190000000.0,0.0,1,1,1
833333333.3333333, پونک ,120,1398,400000000.0,13000000.0,1,1,1
550000000.0, پونک ,180,1385,550000000.0,0.0,0,1,1
1100000000.0, ولنجک ,130,1390,1100000000.0,0.0,1,1,1
430000000.0, مرزداران ,95,1380,330000000.0,3000000.0,0,1,1
700000000.0, گیشا (کوی نصر) ,110,1391,700000000.0,0.0,1,1,1
1000000000.0, مرزداران ,140,1399,800000000.0,6000000.0,1,1,1
